Taxon_Group,Taxon_orig,NonTarget,Changed,Rationale,OTU_BSTI.v2,OTU_MTTI,OTU_level,OTU_MetricCalc,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Ephemeroptera,Epeorus deceptivus,FALSE,no,Formatting,DNI,Epeorus deceptivus,species,Epeorus deceptivus,Epeorus deceptivus,100632,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,,,,deceptivus
Ephemeroptera,Epeorus,FALSE,no,,DNI,DNI,DNI,Epeorus,Epeorus,100626,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Epeorus,,,,,
Ephemeroptera,Ironodes,FALSE,no,,Ironodes,Ironodes,genus,Ironodes,Ironodes,100666,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Ironodes,,,,,
Ephemeroptera,Leucrocuta,FALSE,no,,DNI,DNI,DNI,Leucrocuta,Leucrocuta,100676,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Leucrocuta,,,,,
Ephemeroptera,Maccaffertium,FALSE,no,,DNI,DNI,DNI,Maccaffertium,Maccaffertium,697957,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Maccaffertium,,,,,
Ephemeroptera,Maccaffertium terminatum,FALSE,yes,,DNI,DNI,DNI,Maccaffertium,Maccaffertium,697957,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Maccaffertium,,,,,
Ephemeroptera,Maccaffertium vicarium,FALSE,yes,,DNI,DNI,DNI,Maccaffertium,Maccaffertium,697957,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Maccaffertium,,,,,
Ephemeroptera,Maccaffertium/Stenonema,FALSE,yes,,DNI,DNI,DNI,Maccaffertium,Maccaffertium,697957,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Maccaffertium,,,,,
Ephemeroptera,Stenonema,FALSE,yes,,DNI,DNI,DNI,Maccaffertium,Maccaffertium,697957,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Maccaffertium,,,,,
Ephemeroptera,Rhithrogena,FALSE,no,,Rhithrogena,Rhithrogena,genus,Rhithrogena,Rhithrogena,100572,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Rhithrogena,,,,,
Ephemeroptera,Rhithrogena robusta,FALSE,yes,,Rhithrogena,Rhithrogena,genus,Rhithrogena,Rhithrogena,100572,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Rhithrogena,,,,,
Ephemeroptera,Stenacron,FALSE,no,,DNI,DNI,DNI,Stenacron,Stenacron,100713,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,Stenacron,,,,,
Ephemeroptera,Epeorus/Ironodes,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,100504,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Heptagenia,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Heptagenia group,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Heptagenia/Ecdyonurus,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Heptagenia/Nixe,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Heptageniidae,FALSE,no,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Leucrocuta/Nixe,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Nixe/Leucocruta,FALSE,yes,,DNI,DNI,DNI,Heptageniidae,Heptageniidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Heptageniidae,,,,,,,,,
Ephemeroptera,Isonychia,FALSE,no,,DNI,DNI,DNI,Isonychia,Isonychia,101041,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Isonychiidae,,,,Isonychia,,,,,
Ephemeroptera,Isonychia velma,FALSE,yes,,DNI,DNI,DNI,Isonychia,Isonychia,101041,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Isonychiidae,,,,Isonychia,,,,,
Ephemeroptera,Siphlonurus,FALSE,no,,DNI,DNI,DNI,Siphlonurus,Siphlonurus,100953,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,Siphlonurus,,,,,
Ephemeroptera,Siphlonuridae,FALSE,no,,DNI,DNI,DNI,Siphlonuridae,Siphlonuridae,100951,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Pisciforma,,Siphlonuridae,,,,,,,,,
Ephemeroptera,Potamanthidae,FALSE,no,,DNI,DNI,DNI,Potamanthidae,Potamanthidae,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,,,Potamanthidae,,,,,,,,,
Ephemeroptera,Ephemeroptera,FALSE,no,,DNI,DNI,DNI,Ephemeroptera,Ephemeroptera,100502,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,,,,,,,,,,,,
Heteroptera,Belostoma,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103684,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Belostomatinae,,,Belostoma,,,,,
Heteroptera,Belostoma flumineum,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103684,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Belostomatinae,,,Belostoma,,,,,
Heteroptera,Lethocerus,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103699,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Lethocerinae,,,Lethocerus,,,,,
Heteroptera,Lethocerus americanus,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103699,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,Lethocerinae,,,Lethocerus,,,,,
Heteroptera,Belostomatidae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103683,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Belostomatidae,,,,,,,,,
Heteroptera,Callicorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103514,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Callicorixa,,,,,
Heteroptera,Callicorixa vulnerata,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103514,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Callicorixa,,,,,
Heteroptera,Cenocorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103501,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Cenocorixa,,,,,
Heteroptera,Corisella,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Corisella decolor,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Corixidae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Graptocorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa laevigata,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Hesperocorixa vulgaris,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Palmacorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Sigara,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Trichocorixa,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103364,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,,,,,,,,,
Heteroptera,Gelastocoris,TRUE,NonTarget,toad bugs,DNI,DNI,DNI,DNI,DNI,103769,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gelastocoridae,,,,Gelastocoris,,,,,
Heteroptera,Trepobates,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103811,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,Trepobatinae,,,Trepobates,,,,,
Heteroptera,Aquarius,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Aquarius nyctalis,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Aquarius remigis,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerridae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerrinae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerris,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Gerris incurvatus,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Limnoporus,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Metrobates,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Metrobates trux,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103801,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,,,,,,,,,
Heteroptera,Macrovelia,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103991,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Macroveliidae,,,,Macrovelia,,,,,
Heteroptera,Macrovelia hornii,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103991,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Macroveliidae,,,,Macrovelia,,,,,
Heteroptera,Mesovelia,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103954,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Mesoveliidae,,,,Mesovelia,,,,,
Heteroptera,Metachela,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103954,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Mesoveliidae,,,,Mesovelia,,,,,
Heteroptera,Ambrysus,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Naucoridae,Ambrysinae,,,Ambrysus,,,,,
Heteroptera,Naucoridae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Naucoridae,Ambrysinae,,,Ambrysus,,,,,
Heteroptera,Ranatra,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103748,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Nepidae,Ranatrinae,,,Ranatra,,,,,
Heteroptera,Ranatra fusca,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103748,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Nepidae,Ranatrinae,,,Ranatra,,,,,
Heteroptera,Notonecta,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonecta kirbyi,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonecta undulata,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Notonectidae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103557,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Notonectidae,,,,,,,,,
Heteroptera,Neoplea striola,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103604,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Pleidae,,,,Neoplea,,,,,striola
Heteroptera,Saldula,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,104140,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Saldidae,Saldinae,,,Saldula,,,,,
Heteroptera,Microvelia,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103900,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Microveliinae,,,Microvelia,,,,,
Heteroptera,Rhagovelia,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103886,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,
Heteroptera,Rhagovelia distincta,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103886,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,Rhagoveliinae,,,Rhagovelia,,,,,
Heteroptera,Veliidae,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103885,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,,,,,,,,,
Terrestrial,Cinara,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,200598,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,Aphididae,,,,,,,,,
Heteroptera,Paraplea,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103608,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,Pleidae,,,,Paraplea,,,,,
Heteroptera,Buenoa,TRUE,NonTarget,excluded from BMI samples,DNI,DNI,DNI,DNI,DNI,103583,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,Buenoa,,,,,
Heteroptera,Hemiptera,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,103359,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Heteroptera,Heteroptera,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Terrestrial,Pachyprosopis (Parapachyprosopis),TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Colletidae,,,,,,,,,
Terrestrial,Hexacola,TRUE,NonTarget,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Figitidae,,,,,,,,,
Terrestrial,Hymenoptera,TRUE,NonTarget,Terrestrial,DNI,DNI,DNI,DNI,DNI,152741,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,,,,,,,,,,
Lepidoptera,Petrophila,FALSE,no,,DNI,Petrophila,genus,Petrophila,Petrophila,117682,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,Crambidae,Nymphulinae,Argyractini,,Petrophila,,,,,
Lepidoptera,Crambidae,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Lepidoptera,FALSE,no,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Munroessa/Synclita,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Noctuidae,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Oligia,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Parapoynx,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pero,TRUE,NonTarget,Terrestrial?,DNI,DNI,DNI,DNI,DNI,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Terrestrial,Polia,TRUE,NonTarget,Terrestrial,DNI,DNI,DNI,DNI,DNI,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pyralidae,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Simyra,FALSE,yes,Lot of these are terrestrial,DNI,DNI,DNI,Lepidoptera,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Megaloptera,Dysmicohermes,FALSE,no,Single species in genus,Corydalidae,Corydalidae,family,Dysmicohermes,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Dysmicohermes disjunctus,FALSE,yes,Single species in genus,Corydalidae,Corydalidae,family,Dysmicohermes,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Neohermes,FALSE,no,,Corydalidae,Corydalidae,family,Neohermes,Neohermes,115048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Neohermes,,,,,
Megaloptera,Orohermes,FALSE,no,,Corydalidae,Corydalidae,family,Orohermes,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Orohermes crepusculus,FALSE,yes,,Corydalidae,Corydalidae,family,Orohermes,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Protochauliodes,FALSE,no,,Corydalidae,Corydalidae,family,Protochauliodes,Protochauliodes,115053,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Protochauliodes,,,,,
Megaloptera,Corydalidae,FALSE,no,,Corydalidae,Corydalidae,family,Corydalidae,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Corydalus,FALSE,yes,,Corydalidae,Corydalidae,genus,Corydalidae,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Sialis,FALSE,no,,Sialis,Sialis,genus,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis californica,FALSE,yes,,Sialis,Sialis,genus,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis occidens,FALSE,yes,,Sialis,Sialis,genus,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis rotunda,FALSE,yes,,Sialis,Sialis,genus,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Megaloptera,FALSE,no,,DNI,DNI,DNI,Megaloptera,Megaloptera,115000,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,,,,,,,,,,
Terrestrial,Hemerobiidae,TRUE,NonTarget,Terrestrial,DNI,DNI,DNI,DNI,DNI,115080,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Hemerobiidae,,,,,,,,,
Neuroptera,Climacia californica,FALSE,yes,I tend to exclude these,DNI,DNI,DNI,Sisyridae,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyra,FALSE,yes,I tend to exclude these,DNI,DNI,DNI,Sisyridae,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyridae,FALSE,no,I tend to exclude these,DNI,DNI,DNI,Sisyridae,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Neuroptera,FALSE,no,I tend to exclude these,DNI,DNI,DNI,Neuroptera,Neuroptera,114999,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,,,,,,,,,,,,
