UniqueID_v2,ni_total,nt_total,nt_ti_stenocold,nt_ti_cold,nt_ti_cool,nt_ti_warm,nt_ti_stenowarm,nt_ti_eury,nt_ti_cowa,nt_ti_na,nt_ti_stenocold_cold,nt_ti_stenocold_cold_cool,nt_ti_cowa_warm_stenowarm,nt_ti_warm_stenowarm,pi_ti_stenocold,pi_ti_cold,pi_ti_cool,pi_ti_warm,pi_ti_stenowarm,pi_ti_eury,pi_ti_cowa,pi_ti_na,pi_ti_stenocold_cold,pi_ti_stenocold_cold_cool,pi_ti_cowa_warm_stenowarm,pi_ti_warm_stenowarm,pt_ti_stenocold,pt_ti_cold,pt_ti_cool,pt_ti_warm,pt_ti_stenowarm,pt_ti_eury,pt_ti_cowa,pt_ti_na,pt_ti_stenocold_cold,pt_ti_stenocold_cold_cool,pt_ti_cowa_warm_stenowarm,pt_ti_warm_stenowarm
SampUSU_142051_1,894,58,0,2,23,4,0,16,12,1,2,25,16,4,0,3.914988814,43.84787472,2.460850112,0,35.79418345,13.87024609,0.111856823,3.914988814,47.76286353,16.3310962,2.460850112,0,3.448275862,39.65517241,6.896551724,0,27.5862069,20.68965517,1.724137931,3.448275862,43.10344828,27.5862069,6.896551724
SampUSU_142052_1,847,47,0,2,19,5,0,11,10,0,2,21,15,5,0,0.354191263,21.48760331,2.243211334,0,54.42739079,21.48760331,0,0.354191263,21.84179457,23.73081464,2.243211334,0,4.255319149,40.42553191,10.63829787,0,23.40425532,21.27659574,0,4.255319149,44.68085106,31.91489362,10.63829787
SampUSU_142055_1,430,44,0,4,21,4,0,9,6,0,4,25,10,4,0,1.860465116,27.44186047,3.488372093,0,57.6744186,9.534883721,0,1.860465116,29.30232558,13.02325581,3.488372093,0,9.090909091,47.72727273,9.090909091,0,20.45454545,13.63636364,0,9.090909091,56.81818182,22.72727273,9.090909091
SampUSU_142057_1,728,47,4,4,20,1,0,15,3,0,8,28,4,1,3.159340659,27.47252747,31.31868132,0.824175824,0,36.4010989,0.824175824,0,30.63186813,61.95054945,1.648351648,0.824175824,8.510638298,8.510638298,42.55319149,2.127659574,0,31.91489362,6.382978723,0,17.0212766,59.57446809,8.510638298,2.127659574
SampUSU_142061_1,239,35,3,2,14,0,0,11,5,0,5,19,5,0,16.73640167,2.510460251,39.33054393,0,0,37.65690377,3.765690377,0,19.24686192,58.57740586,3.765690377,0,8.571428571,5.714285714,40,0,0,31.42857143,14.28571429,0,14.28571429,54.28571429,14.28571429,0
SampUSU_142063_1,610,36,4,6,14,1,0,11,0,0,10,24,1,1,19.3442623,8.68852459,27.86885246,0.491803279,0,43.60655738,0,0,28.03278689,55.90163934,0.491803279,0.491803279,11.11111111,16.66666667,38.88888889,2.777777778,0,30.55555556,0,0,27.77777778,66.66666667,2.777777778,2.777777778
SampUSU_142064_1,672,13,0,2,4,1,0,5,0,1,2,6,1,1,0,2.380952381,4.910714286,0.148809524,0,92.41071429,0,0.148809524,2.380952381,7.291666667,0.148809524,0.148809524,0,15.38461538,30.76923077,7.692307692,0,38.46153846,0,7.692307692,15.38461538,46.15384615,7.692307692,7.692307692
SampUSU_142065_1,631,45,2,6,20,1,0,12,4,0,8,28,5,1,6.814580032,3.328050713,33.59746434,0.950871632,0,52.45641838,2.852614897,0,10.14263074,43.74009509,3.803486529,0.950871632,4.444444444,13.33333333,44.44444444,2.222222222,0,26.66666667,8.888888889,0,17.77777778,62.22222222,11.11111111,2.222222222
SampUSU_142066_1,822,49,6,6,19,1,0,16,1,0,12,31,2,1,3.649635036,23.84428224,37.83454988,0.121654501,0,34.42822384,0.121654501,0,27.49391727,65.32846715,0.243309002,0.121654501,12.24489796,12.24489796,38.7755102,2.040816327,0,32.65306122,2.040816327,0,24.48979592,63.26530612,4.081632653,2.040816327
SampUSU_142069_1,785,45,4,6,18,0,0,13,4,0,10,28,4,0,1.27388535,1.656050955,21.65605096,0,0,74.26751592,1.146496815,0,2.929936306,24.58598726,1.146496815,0,8.888888889,13.33333333,40,0,0,28.88888889,8.888888889,0,22.22222222,62.22222222,8.888888889,0
SampUSU_142077_1,638,45,0,1,20,6,0,12,6,0,1,21,12,6,0,0.156739812,37.14733542,21.63009404,0,35.10971787,5.956112853,0,0.156739812,37.30407524,27.5862069,21.63009404,0,2.222222222,44.44444444,13.33333333,0,26.66666667,13.33333333,0,2.222222222,46.66666667,26.66666667,13.33333333
SampUSU_145243_1,520,46,3,4,20,4,0,9,6,0,7,27,10,4,1.923076923,3.076923077,30.76923077,13.46153846,0,47.30769231,3.461538462,0,5,35.76923077,16.92307692,13.46153846,6.52173913,8.695652174,43.47826087,8.695652174,0,19.56521739,13.04347826,0,15.2173913,58.69565217,21.73913043,8.695652174
SampUSU_145245_1,643,42,5,9,12,0,0,15,1,0,14,26,1,0,12.59720062,9.642301711,32.19284603,0,0,45.41213064,0.155520995,0,22.23950233,54.43234837,0.155520995,0,11.9047619,21.42857143,28.57142857,0,0,35.71428571,2.380952381,0,33.33333333,61.9047619,2.380952381,0
SampUSU_145247_1,663,45,1,3,19,4,0,13,5,0,4,23,9,4,0.150829563,3.167420814,27.90346908,2.111613876,0,56.8627451,9.803921569,0,3.318250377,31.22171946,11.91553544,2.111613876,2.222222222,6.666666667,42.22222222,8.888888889,0,28.88888889,11.11111111,0,8.888888889,51.11111111,20,8.888888889
SampUSU_145248_1,487,38,0,2,16,4,0,10,6,0,2,18,10,4,0,2.874743326,32.64887064,8.624229979,0,33.67556468,22.17659138,0,2.874743326,35.52361396,30.80082136,8.624229979,0,5.263157895,42.10526316,10.52631579,0,26.31578947,15.78947368,0,5.263157895,47.36842105,26.31578947,10.52631579
SampUSU_145252_1,532,43,0,1,14,6,0,13,9,0,1,15,15,6,0,1.503759398,10.15037594,2.443609023,0,72.7443609,13.15789474,0,1.503759398,11.65413534,15.60150376,2.443609023,0,2.325581395,32.55813953,13.95348837,0,30.23255814,20.93023256,0,2.325581395,34.88372093,34.88372093,13.95348837
SampUSU_145255_1,824,45,1,1,15,6,0,12,10,0,2,17,16,6,0.242718447,0.36407767,17.11165049,4.490291262,0,61.28640777,16.50485437,0,0.606796117,17.7184466,20.99514563,4.490291262,2.222222222,2.222222222,33.33333333,13.33333333,0,26.66666667,22.22222222,0,4.444444444,37.77777778,35.55555556,13.33333333
SampUSU_145296_1,314,31,0,3,11,2,0,11,3,1,3,14,5,2,0,21.33757962,29.61783439,0.636942675,0,43.94904459,4.140127389,0.318471338,21.33757962,50.95541401,4.777070064,0.636942675,0,9.677419355,35.48387097,6.451612903,0,35.48387097,9.677419355,3.225806452,9.677419355,45.16129032,16.12903226,6.451612903
SampUSU_145298_1,606,47,2,10,18,0,0,8,7,2,12,30,7,0,1.155115512,9.570957096,28.05280528,0,0,58.58085809,2.310231023,0.330033003,10.72607261,38.77887789,2.310231023,0,4.255319149,21.27659574,38.29787234,0,0,17.0212766,14.89361702,4.255319149,25.53191489,63.82978723,14.89361702,0
SampUSU_145302_1,594,45,0,3,19,3,0,12,8,0,3,22,11,3,0,7.912457912,33.67003367,4.04040404,0,41.91919192,12.45791246,0,7.912457912,41.58249158,16.4983165,4.04040404,0,6.666666667,42.22222222,6.666666667,0,26.66666667,17.77777778,0,6.666666667,48.88888889,24.44444444,6.666666667
SampUSU_145303_1,194,36,0,5,12,2,0,10,7,0,5,17,9,2,0,5.154639175,27.83505155,3.608247423,0,51.03092784,12.37113402,0,5.154639175,32.98969072,15.97938144,3.608247423,0,13.88888889,33.33333333,5.555555556,0,27.77777778,19.44444444,0,13.88888889,47.22222222,25,5.555555556
SampUSU_145310_1,629,50,0,1,23,9,0,12,5,0,1,24,14,9,0,1.748807631,25.59618442,12.08267091,0,55.00794913,5.564387917,0,1.748807631,27.34499205,17.64705882,12.08267091,0,2,46,18,0,24,10,0,2,48,28,18
SampUSU_145311_1,466,58,1,6,24,9,0,10,8,0,7,31,17,9,0.429184549,4.721030043,28.32618026,5.150214592,0,55.79399142,5.579399142,0,5.150214592,33.47639485,10.72961373,5.150214592,1.724137931,10.34482759,41.37931034,15.51724138,0,17.24137931,13.79310345,0,12.06896552,53.44827586,29.31034483,15.51724138
SampUSU_145312_1,614,42,0,1,14,7,3,11,6,0,1,15,16,10,0,0.651465798,27.19869707,18.56677524,0.814332248,44.62540717,8.143322476,0,0.651465798,27.85016287,27.52442997,19.38110749,0,2.380952381,33.33333333,16.66666667,7.142857143,26.19047619,14.28571429,0,2.380952381,35.71428571,38.0952381,23.80952381
SampUSU_145313_1,772,45,0,3,18,5,0,11,8,0,3,21,13,5,0,1.03626943,20.85492228,13.08290155,0,60.62176166,4.404145078,0,1.03626943,21.89119171,17.48704663,13.08290155,0,6.666666667,40,11.11111111,0,24.44444444,17.77777778,0,6.666666667,46.66666667,28.88888889,11.11111111
SampUSU_145315_1,659,30,1,0,8,7,1,8,5,0,1,9,13,8,0.151745068,0,12.8983308,16.38846737,0.455235205,64.33990895,5.766312595,0,0.151745068,13.05007587,22.61001517,16.84370258,3.333333333,0,26.66666667,23.33333333,3.333333333,26.66666667,16.66666667,0,3.333333333,30,43.33333333,26.66666667
SampUSU_145324_1,858,43,0,2,18,4,0,14,5,0,2,20,9,4,0,1.048951049,23.54312354,1.515151515,0,71.0955711,2.797202797,0,1.048951049,24.59207459,4.312354312,1.515151515,0,4.651162791,41.86046512,9.302325581,0,32.55813953,11.62790698,0,4.651162791,46.51162791,20.93023256,9.302325581
SampUSU_145604_1,173,25,2,5,6,0,0,11,1,0,7,13,1,0,3.468208092,10.98265896,39.30635838,0,0,45.0867052,1.156069364,0,14.45086705,53.75722543,1.156069364,0,8,20,24,0,0,44,4,0,28,52,4,0
SampUSU_145605_1,317,23,4,3,4,0,0,12,0,0,7,11,0,0,7.255520505,27.12933754,32.49211356,0,0,33.12302839,0,0,34.38485804,66.87697161,0,0,17.39130435,13.04347826,17.39130435,0,0,52.17391304,0,0,30.43478261,47.82608696,0,0
SampUSU_145609_1,695,41,2,10,16,0,0,13,0,0,12,28,0,0,1.151079137,20,29.92805755,0,0,48.92086331,0,0,21.15107914,51.07913669,0,0,4.87804878,24.3902439,39.02439024,0,0,31.70731707,0,0,29.26829268,68.29268293,0,0
SampUSU_145614_1,232,26,5,5,7,0,0,7,2,0,10,17,2,0,8.189655172,10.34482759,44.82758621,0,0,34.48275862,2.155172414,0,18.53448276,63.36206897,2.155172414,0,19.23076923,19.23076923,26.92307692,0,0,26.92307692,7.692307692,0,38.46153846,65.38461538,7.692307692,0
SampUSU_145615_1,543,7,1,0,1,1,0,2,1,1,1,2,2,1,27.44014733,0,0.368324125,0.184162063,0,51.38121547,0.184162063,20.44198895,27.44014733,27.80847145,0.368324125,0.184162063,14.28571429,0,14.28571429,14.28571429,0,28.57142857,14.28571429,14.28571429,14.28571429,28.57142857,28.57142857,14.28571429
SampUSU_145616_1,151,15,2,1,4,0,0,6,2,0,3,7,2,0,1.986754967,5.960264901,3.311258278,0,0,87.41721854,1.324503311,0,7.947019868,11.25827815,1.324503311,0,13.33333333,6.666666667,26.66666667,0,0,40,13.33333333,0,20,46.66666667,13.33333333,0
SampUSU_145617_1,1021,12,1,3,0,0,0,7,1,0,4,4,1,0,0.097943193,0.587659158,0.685602351,0,0,98.13907933,0.489715965,0,0.685602351,1.371204701,0.489715965,0,8.333333333,25,0,0,0,58.33333333,8.333333333,0,33.33333333,33.33333333,8.333333333,0
SampUSU_145626_1,569,44,1,5,15,3,0,15,5,0,6,21,8,3,0.527240773,4.74516696,21.96836555,0.527240773,0,69.0685413,3.16344464,0,5.272407733,27.24077329,3.690685413,0.527240773,2.272727273,11.36363636,34.09090909,6.818181818,0,34.09090909,11.36363636,0,13.63636364,47.72727273,18.18181818,6.818181818
SampUSU_145630_1,436,39,0,7,16,1,0,13,2,0,7,23,3,1,0,2.981651376,11.00917431,1.605504587,0,83.71559633,0.688073394,0,2.981651376,13.99082569,2.293577982,1.605504587,0,17.94871795,41.02564103,2.564102564,0,33.33333333,5.128205128,0,17.94871795,58.97435897,7.692307692,2.564102564
SampUSU_145636_1,757,42,2,8,15,2,0,7,7,1,10,25,9,2,0.264200793,4.227212682,18.89035667,1.188903567,0,72.78731836,2.377807133,0.264200793,4.491413474,23.38177015,3.5667107,1.188903567,4.761904762,19.04761905,35.71428571,4.761904762,0,16.66666667,16.66666667,2.380952381,23.80952381,59.52380952,21.42857143,4.761904762
SampUSU_145643_1,723,18,2,1,10,0,0,5,0,0,3,13,0,0,0.553250346,0.138312586,7.883817427,0,0,91.42461964,0,0,0.691562932,8.57538036,0,0,11.11111111,5.555555556,55.55555556,0,0,27.77777778,0,0,16.66666667,72.22222222,0,0
SampUSU_145652_1,704,29,2,2,16,0,0,8,1,0,4,20,1,0,0.852272727,2.698863636,20.3125,0,0,75.85227273,0.284090909,0,3.551136364,23.86363636,0.284090909,0,6.896551724,6.896551724,55.17241379,0,0,27.5862069,3.448275862,0,13.79310345,68.96551724,3.448275862,0
SampUSU_145653_1,702,24,3,2,12,0,0,7,0,0,5,17,0,0,0.427350427,7.692307692,15.66951567,0,0,76.21082621,0,0,8.11965812,23.78917379,0,0,12.5,8.333333333,50,0,0,29.16666667,0,0,20.83333333,70.83333333,0,0
SampUSU_145654_1,640,35,1,4,22,0,0,7,1,0,5,27,1,0,0.3125,5.46875,53.28125,0,0,40.625,0.3125,0,5.78125,59.0625,0.3125,0,2.857142857,11.42857143,62.85714286,0,0,20,2.857142857,0,14.28571429,77.14285714,2.857142857,0
SampUSU_145655_1,424,19,2,3,6,1,0,7,0,0,5,11,1,1,0.943396226,0.943396226,13.67924528,0.235849057,0,84.19811321,0,0,1.886792453,15.56603774,0.235849057,0.235849057,10.52631579,15.78947368,31.57894737,5.263157895,0,36.84210526,0,0,26.31578947,57.89473684,5.263157895,5.263157895
SampUSU_145657_1,686,26,2,3,13,0,0,8,0,0,5,18,0,0,0.437317784,5.393586006,21.57434402,0,0,72.59475219,0,0,5.83090379,27.40524781,0,0,7.692307692,11.53846154,50,0,0,30.76923077,0,0,19.23076923,69.23076923,0,0
SampUSU_145661_1,710,17,0,0,5,3,0,6,2,1,0,5,5,3,0,0,3.943661972,8.873239437,0,86.61971831,0.281690141,0.281690141,0,3.943661972,9.154929577,8.873239437,0,0,29.41176471,17.64705882,0,35.29411765,11.76470588,5.882352941,0,29.41176471,29.41176471,17.64705882
SampUSU_145662_1,684,36,1,1,14,1,0,14,5,0,2,16,6,1,0.14619883,0.438596491,11.69590643,2.777777778,0,81.87134503,3.070175439,0,0.584795322,12.28070175,5.847953216,2.777777778,2.777777778,2.777777778,38.88888889,2.777777778,0,38.88888889,13.88888889,0,5.555555556,44.44444444,16.66666667,2.777777778
SampUSU_145663_1,928,32,0,1,13,6,0,8,4,0,1,14,10,6,0,0.107758621,7.650862069,46.98275862,0,43.31896552,1.939655172,0,0.107758621,7.75862069,48.92241379,46.98275862,0,3.125,40.625,18.75,0,25,12.5,0,3.125,43.75,31.25,18.75
SampUSU_145669_1,868,42,2,5,18,0,0,14,3,0,7,25,3,0,2.304147465,3.917050691,37.44239631,0,0,55.29953917,1.036866359,0,6.221198157,43.66359447,1.036866359,0,4.761904762,11.9047619,42.85714286,0,0,33.33333333,7.142857143,0,16.66666667,59.52380952,7.142857143,0
SampUSU_145673_1,307,40,1,4,19,0,0,12,3,1,5,24,3,0,4.234527687,1.302931596,37.13355049,0,0,54.39739414,2.605863192,0.325732899,5.537459283,42.67100977,2.605863192,0,2.5,10,47.5,0,0,30,7.5,2.5,12.5,60,7.5,0
SampUSU_145676_1,862,36,5,4,16,0,0,11,0,0,9,25,0,0,5.568445476,18.21345708,44.89559165,0,0,31.3225058,0,0,23.78190255,68.6774942,0,0,13.88888889,11.11111111,44.44444444,0,0,30.55555556,0,0,25,69.44444444,0,0
SampUSU_145677_1,629,26,2,3,11,0,0,10,0,0,5,16,0,0,0.635930048,2.066772655,18.75993641,0,0,78.53736089,0,0,2.702702703,21.46263911,0,0,7.692307692,11.53846154,42.30769231,0,0,38.46153846,0,0,19.23076923,61.53846154,0,0
SampUSU_145682_1,385,38,5,9,15,1,0,7,1,0,14,29,2,1,4.155844156,10.64935065,28.31168831,0.25974026,0,56.36363636,0.25974026,0,14.80519481,43.11688312,0.519480519,0.25974026,13.15789474,23.68421053,39.47368421,2.631578947,0,18.42105263,2.631578947,0,36.84210526,76.31578947,5.263157895,2.631578947
SampUSU_145683_1,387,30,4,5,10,0,0,10,1,0,9,19,1,0,2.842377261,2.067183463,40.31007752,0,0,54.00516796,0.775193798,0,4.909560724,45.21963824,0.775193798,0,13.33333333,16.66666667,33.33333333,0,0,33.33333333,3.333333333,0,30,63.33333333,3.333333333,0
SampUSU_145686_1,436,43,5,5,21,0,0,12,0,0,10,31,0,0,3.899082569,9.403669725,31.65137615,0,0,55.04587156,0,0,13.30275229,44.95412844,0,0,11.62790698,11.62790698,48.8372093,0,0,27.90697674,0,0,23.25581395,72.09302326,0,0
SampUSU_146669_1,652,16,0,0,0,4,0,9,1,2,0,0,5,4,0,0,0,2.147239264,0,96.7791411,0.153374233,0.920245399,0,0,2.300613497,2.147239264,0,0,0,25,0,56.25,6.25,12.5,0,0,31.25,25
SampUSU_146832_1,591,45,3,5,20,2,0,10,3,2,8,28,5,2,3.891708968,37.05583756,34.17935702,0.676818951,0,20.47377327,3.214890017,0.507614213,40.94754653,75.12690355,3.891708968,0.676818951,6.666666667,11.11111111,44.44444444,4.444444444,0,22.22222222,6.666666667,4.444444444,17.77777778,62.22222222,11.11111111,4.444444444
SampUSU_146907_1,1068,35,0,0,10,7,1,12,5,0,0,10,13,8,0,0,22.94007491,30.61797753,0.093632959,43.82022472,2.528089888,0,0,22.94007491,33.23970037,30.71161049,0,0,28.57142857,20,2.857142857,34.28571429,14.28571429,0,0,28.57142857,37.14285714,22.85714286
SampUSU_146908_1,867,43,0,3,16,6,0,14,4,0,3,19,10,6,0,5.767012687,19.9538639,7.266435986,0,47.98154556,19.03114187,0,5.767012687,25.72087659,26.29757785,7.266435986,0,6.976744186,37.20930233,13.95348837,0,32.55813953,9.302325581,0,6.976744186,44.18604651,23.25581395,13.95348837
SampUSU_146909_1,734,27,0,0,8,5,0,10,3,1,0,8,8,5,0,0,3.269754768,2.179836512,0,88.28337875,6.130790191,0.136239782,0,3.269754768,8.310626703,2.179836512,0,0,29.62962963,18.51851852,0,37.03703704,11.11111111,3.703703704,0,29.62962963,29.62962963,18.51851852
SampUSU_146911_1,953,39,0,1,10,5,0,16,6,1,1,11,11,5,0,0.104931794,9.548793284,6.086044071,0,77.12486884,6.925498426,0.209863589,0.104931794,9.653725079,13.0115425,6.086044071,0,2.564102564,25.64102564,12.82051282,0,41.02564103,15.38461538,2.564102564,2.564102564,28.20512821,28.20512821,12.82051282
SampUSU_146912_1,648,29,0,5,8,2,0,8,4,2,5,13,6,2,0,8.179012346,14.9691358,14.9691358,0,38.7345679,22.68518519,0.462962963,8.179012346,23.14814815,37.65432099,14.9691358,0,17.24137931,27.5862069,6.896551724,0,27.5862069,13.79310345,6.896551724,17.24137931,44.82758621,20.68965517,6.896551724
SampUSU_146913_1,946,36,0,0,10,5,0,13,8,0,0,10,13,5,0,0,25.89852008,4.968287526,0,51.1627907,17.97040169,0,0,25.89852008,22.93868922,4.968287526,0,0,27.77777778,13.88888889,0,36.11111111,22.22222222,0,0,27.77777778,36.11111111,13.88888889
SampUSU_146916_1,705,51,0,2,14,7,1,17,8,2,2,16,16,8,0,0.425531915,5.957446809,26.09929078,0.425531915,56.17021277,8.936170213,1.985815603,0.425531915,6.382978723,35.46099291,26.5248227,0,3.921568627,27.45098039,13.7254902,1.960784314,33.33333333,15.68627451,3.921568627,3.921568627,31.37254902,31.37254902,15.68627451
SampUSU_146918_1,608,16,0,0,1,6,1,7,0,1,0,1,7,7,0,0,2.302631579,6.25,0.164473684,91.11842105,0,0.164473684,0,2.302631579,6.414473684,6.414473684,0,0,6.25,37.5,6.25,43.75,0,6.25,0,6.25,43.75,43.75
SampUSU_146919_1,719,16,0,0,0,3,1,8,2,2,0,0,6,4,0,0,0,0.695410292,1.251738526,66.75938804,0.417246175,30.87621697,0,0,2.364394993,1.947148818,0,0,0,18.75,6.25,50,12.5,12.5,0,0,37.5,25
SampUSU_146920_1,671,19,0,0,2,3,1,7,2,4,0,2,6,4,0,0,0.44709389,4.619970194,0.44709389,85.54396423,2.533532042,6.408345753,0,0.44709389,7.600596125,5.067064083,0,0,10.52631579,15.78947368,5.263157895,36.84210526,10.52631579,21.05263158,0,10.52631579,31.57894737,21.05263158
SampUSU_146983_1,620,39,1,2,19,2,0,10,5,0,3,22,7,2,0.161290323,1.612903226,23.38709677,0.967741935,0,70.48387097,3.387096774,0,1.774193548,25.16129032,4.35483871,0.967741935,2.564102564,5.128205128,48.71794872,5.128205128,0,25.64102564,12.82051282,0,7.692307692,56.41025641,17.94871795,5.128205128
SampUSU_146984_1,639,36,0,0,8,5,1,12,10,0,0,8,16,6,0,0,4.06885759,2.973395931,6.41627543,79.65571205,6.885758998,0,0,4.06885759,16.27543036,9.389671362,0,0,22.22222222,13.88888889,2.777777778,33.33333333,27.77777778,0,0,22.22222222,44.44444444,16.66666667
SampUSU_146986_1,1057,41,0,0,6,9,3,17,5,1,0,6,17,12,0,0,8.987701041,11.82592242,3.878902554,68.77956481,6.338694418,0.189214759,0,8.987701041,22.04351939,15.70482498,0,0,14.63414634,21.95121951,7.317073171,41.46341463,12.19512195,2.43902439,0,14.63414634,41.46341463,29.26829268
SampUSU_146987_1,645,41,1,0,14,3,2,10,11,0,1,15,16,5,0.15503876,0,21.70542636,5.11627907,0.465116279,65.42635659,7.131782946,0,0.15503876,21.86046512,12.71317829,5.581395349,2.43902439,0,34.14634146,7.317073171,4.87804878,24.3902439,26.82926829,0,2.43902439,36.58536585,39.02439024,12.19512195
SampUSU_146989_1,673,40,0,1,10,9,1,12,7,0,1,11,17,10,0,0.14858841,15.30460624,21.24814264,0.29717682,38.78157504,24.21991085,0,0.14858841,15.45319465,45.76523031,21.54531947,0,2.5,25,22.5,2.5,30,17.5,0,2.5,27.5,42.5,25
SampUSU_146990_1,676,36,0,0,15,3,0,11,7,0,0,15,10,3,0,0,15.82840237,3.846153846,0,72.4852071,7.840236686,0,0,15.82840237,11.68639053,3.846153846,0,0,41.66666667,8.333333333,0,30.55555556,19.44444444,0,0,41.66666667,27.77777778,8.333333333
SampUSU_146991_1,771,32,0,0,5,8,1,11,5,2,0,5,14,9,0,0,1.037613489,6.874189364,1.556420233,76.00518807,12.71076524,1.815823606,0,1.037613489,21.14137484,8.430609598,0,0,15.625,25,3.125,34.375,15.625,6.25,0,15.625,43.75,28.125
SampUSU_146992_1,849,38,0,1,8,9,1,12,5,2,1,9,15,10,0,0.23557126,12.24970554,6.242638398,0.11778563,50.64782097,29.91755006,0.588928151,0.23557126,12.4852768,36.27797409,6.360424028,0,2.631578947,21.05263158,23.68421053,2.631578947,31.57894737,13.15789474,5.263157895,2.631578947,23.68421053,39.47368421,26.31578947
SampUSU_146994_1,606,27,0,0,4,5,3,12,3,0,0,4,11,8,0,0,5.280528053,7.260726073,3.465346535,78.54785479,5.445544554,0,0,5.280528053,16.17161716,10.72607261,0,0,14.81481481,18.51851852,11.11111111,44.44444444,11.11111111,0,0,14.81481481,40.74074074,29.62962963
SampUSU_146995_1,746,31,0,0,3,10,1,11,2,4,0,3,13,11,0,0,4.423592493,18.49865952,1.474530831,56.03217158,6.300268097,13.27077748,0,4.423592493,26.27345845,19.97319035,0,0,9.677419355,32.25806452,3.225806452,35.48387097,6.451612903,12.90322581,0,9.677419355,41.93548387,35.48387097
SampUSU_147493_1,548,42,4,7,15,0,0,16,0,0,11,26,0,0,4.927007299,11.49635036,25.91240876,0,0,57.66423358,0,0,16.42335766,42.33576642,0,0,9.523809524,16.66666667,35.71428571,0,0,38.0952381,0,0,26.19047619,61.9047619,0,0
SampUSU_147494_1,347,41,3,6,17,0,0,13,2,0,9,26,2,0,7.492795389,25.64841499,35.44668588,0,0,30.83573487,0.576368876,0,33.14121037,68.58789625,0.576368876,0,7.317073171,14.63414634,41.46341463,0,0,31.70731707,4.87804878,0,21.95121951,63.41463415,4.87804878,0
SampUSU_147528_1,224,30,5,5,13,0,0,6,0,1,10,23,0,0,10.26785714,24.10714286,21.42857143,0,0,43.75,0,0.446428571,34.375,55.80357143,0,0,16.66666667,16.66666667,43.33333333,0,0,20,0,3.333333333,33.33333333,76.66666667,0,0
SampUSU_147537_1,519,49,5,7,21,0,0,13,2,1,12,33,2,0,2.504816956,11.17533719,29.67244701,0,0,50.48169557,5.780346821,0.385356455,13.68015414,43.35260116,5.780346821,0,10.20408163,14.28571429,42.85714286,0,0,26.53061224,4.081632653,2.040816327,24.48979592,67.34693878,4.081632653,0
SampUSU_147539_1,608,37,1,4,13,1,0,13,4,1,5,18,5,1,0.164473684,4.934210526,27.96052632,0.493421053,0,64.14473684,2.138157895,0.164473684,5.098684211,33.05921053,2.631578947,0.493421053,2.702702703,10.81081081,35.13513514,2.702702703,0,35.13513514,10.81081081,2.702702703,13.51351351,48.64864865,13.51351351,2.702702703
SampUSU_147540_1,362,30,1,2,13,1,0,11,2,0,3,16,3,1,17.40331492,4.143646409,31.7679558,0.552486188,0,45.3038674,0.828729282,0,21.54696133,53.31491713,1.38121547,0.552486188,3.333333333,6.666666667,43.33333333,3.333333333,0,36.66666667,6.666666667,0,10,53.33333333,10,3.333333333
SampUSU_147541_1,574,41,0,3,16,1,0,15,6,0,3,19,7,1,0,2.43902439,31.01045296,0.174216028,0,59.05923345,7.317073171,0,2.43902439,33.44947735,7.491289199,0.174216028,0,7.317073171,39.02439024,2.43902439,0,36.58536585,14.63414634,0,7.317073171,46.34146341,17.07317073,2.43902439
SampUSU_147542_1,706,47,5,9,20,1,0,11,1,0,14,34,2,1,2.549575071,10.4815864,40.93484419,3.541076487,0,39.37677054,3.116147309,0,13.03116147,53.96600567,6.657223796,3.541076487,10.63829787,19.14893617,42.55319149,2.127659574,0,23.40425532,2.127659574,0,29.78723404,72.34042553,4.255319149,2.127659574
SampUSU_147543_1,171,28,0,2,5,6,2,10,3,0,2,7,11,8,0,3.50877193,16.37426901,19.88304094,1.169590643,53.80116959,5.263157895,0,3.50877193,19.88304094,26.31578947,21.05263158,0,7.142857143,17.85714286,21.42857143,7.142857143,35.71428571,10.71428571,0,7.142857143,25,39.28571429,28.57142857
